"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"6129","SC1",2024-03-02,"Partick","Dundee United",1,1,"D",1,0,"H",4.03,3.64,1.91,"1-0","1-1",5,1,8,3,2,3,0,0,6,5,10,14,2,11,24,"6-5","Y","N","N",5,0,2,50,600,100,550,22,1100
"6131","SC1",2024-03-05,"Morton","Dundee United",0,1,"A",0,1,"A",3.69,3.34,2.11,"0-1","0-1",6,1,6,4,5,4,0,0,1,1,15,10,1,2,25,"1-1","N","N","N",9,0,1,90,2000,90,180,2,180
"6132","SC1",2024-03-09,"Dundee United","Arbroath",4,0,"H",2,0,"H",1.15,8.38,15.91,"2-0","4-0",16,12,2,1,1,2,0,1,10,1,12,11,4,11,23,"10-1","Y","Y","Y",3,1,4,55,450,220,605,44,2420
"6137","SC1",2024-03-15,"Dunfermline","Dundee United",3,1,"H",2,0,"H",5.54,3.73,1.67,"2-0","3-1",11,4,14,3,1,2,0,0,4,4,8,10,4,8,18,"4-4","Y","Y","Y",3,0,4,30,200,120,240,32,960
"6144","SC1",2024-03-23,"Dundee United","Inverness C",1,1,"D",0,1,"A",1.46,4.41,7.19,"0-1","1-1",18,7,7,3,1,3,0,0,7,5,8,7,2,12,15,"7-5","Y","N","N",4,0,2,40,300,80,480,24,960
"6148","SC1",2024-03-30,"Dundee United","Raith Rvs",2,0,"H",1,0,"H",1.82,3.66,4.36,"1-0","2-0",10,5,5,1,6,5,0,0,11,1,14,14,2,12,28,"11-1","Y","N","N",11,0,2,110,3000,220,1320,24,2640
"6124","SC1",2024-02-27,"Raith Rvs","Morton",0,0,"D",0,0,"D",2.1,3.68,3.37,"0-0","0-0",3,1,10,4,3,3,0,0,4,7,13,12,0,11,25,"4-7","N","N","N",6,0,0,60,900,0,660,0,0
"6125","SC1",2024-03-01,"Arbroath","Raith Rvs",3,2,"H",0,1,"A",5.89,4.15,1.56,"0-1","3-2",9,3,17,7,0,1,0,0,1,9,13,13,5,10,26,"1-9","Y","Y","Y",1,0,5,10,0,50,100,50,500
"6135","SC1",2024-03-09,"Raith Rvs","Dunfermline",2,0,"H",1,0,"H",1.85,3.75,4.19,"1-0","2-0",10,6,13,5,3,3,0,0,5,8,9,10,2,13,19,"5-8","Y","N","N",6,0,2,60,900,120,780,26,1560
"6136","SC1",2024-03-12,"Partick","Raith Rvs",0,1,"A",0,1,"A",2.2,3.64,3.16,"0-1","0-1",14,4,5,3,2,1,0,0,5,2,9,11,1,7,20,"5-2","N","N","N",3,0,1,30,200,30,210,7,210
"6141","SC1",2024-03-16,"Queens Park","Raith Rvs",0,0,"D",0,0,"D",3.45,3.75,2.04,"0-0","0-0",10,1,14,4,2,1,0,0,9,11,10,6,0,20,16,"9-11","N","N","N",3,0,0,30,200,0,600,0,0
"61481","SC1",2024-03-30,"Dundee United","Raith Rvs",2,0,"H",1,0,"H",1.82,3.66,4.36,"1-0","2-0",10,5,5,1,6,5,0,0,11,1,14,14,2,12,28,"11-1","Y","N","N",11,0,2,110,3000,220,1320,24,2640
"13","SC1",2024-03-30,"Dundee United","Raith Rvs",2,0,"H",1,0,"H",1.82,3.66,4.36,"1-0","2-0",10,5,5,1,6,5,0,0,11,1,14,14,2,12,28,"11-1","Y","N","N",11,0,2.08333333333333,56.25,979.166666666667,104.166666666667,587.083333333333,21.25,1097.5
