"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"1764","SC1",2023-09-02,"Morton","Partick",1,4,"A",1,1,"D",2.56,3.61,2.66,"1-1","1-4",15,8,13,6,1,0,0,1,2,7,6,6,5,9,12,"2-7","Y","Y","Y",1,1,5,35,250,175,315,45,1575
"1766","SC1",2023-09-15,"Ayr","Partick",0,4,"A",0,1,"A",3.29,3.73,2.12,"0-1","0-4",13,10,11,5,3,1,0,0,9,3,6,7,4,12,13,"9-3","Y","Y","Y",4,0,4,40,300,160,480,48,1920
"1775","SC1",2023-09-23,"Partick","Arbroath",0,3,"A",0,2,"A",1.62,4.17,5.18,"0-2","0-3",8,1,19,7,3,2,0,0,4,6,12,10,3,10,22,"4-6","Y","Y","N",5,0,3,50,600,150,500,30,1500
"1780","SC1",2023-09-30,"Partick","Dunfermline",3,0,"H",1,0,"H",1.99,3.78,3.5,"1-0","3-0",23,12,19,4,3,1,0,0,4,9,8,5,3,13,13,"4-9","Y","Y","N",4,0,3,40,300,120,520,39,1560
"1782","SC1",2023-10-07,"Inverness C","Partick",0,0,"D",0,0,"D",3.01,3.47,2.36,"0-0","0-0",4,1,4,3,0,1,0,0,6,4,10,8,0,10,18,"6-4","N","N","N",1,0,0,10,0,0,100,0,0
"1765","SC1",2023-09-02,"Raith Rvs","Queens Park",3,2,"H",1,0,"H",2.14,3.68,3.28,"1-0","3-2",8,7,4,2,1,0,0,1,8,1,5,10,5,9,15,"8-1","Y","Y","Y",1,1,5,35,250,175,315,45,1575
"1769","SC1",2023-09-16,"Queens Park","Dunfermline",0,2,"A",0,0,"D",2.31,3.52,3.05,"0-0","0-2",14,2,15,5,2,3,0,0,8,9,11,7,2,17,18,"8-9","Y","N","N",5,0,2,50,600,100,850,34,1700
"1771","SC1",2023-09-22,"Queens Park","Ayr",2,5,"A",1,4,"A",2.07,3.61,3.49,"1-4","2-5",12,4,10,6,2,0,0,0,4,2,8,7,7,6,15,"4-2","Y","Y","Y",2,0,7,20,0,140,120,42,840
"1778","SC1",2023-09-30,"Dundee United","Queens Park",4,1,"H",1,1,"D",1.56,4.24,5.82,"1-1","4-1",14,5,8,3,0,2,0,0,4,2,7,7,5,6,14,"4-2","Y","Y","Y",2,0,5,20,0,100,120,30,600
"1783","SC1",2023-10-07,"Queens Park","Morton",0,0,"D",0,0,"D",2.3,3.67,2.96,"0-0","0-0",11,4,7,2,1,3,0,0,10,3,10,8,0,13,18,"10-3","N","N","N",4,0,0,40,300,0,520,0,0
"11","SC1",2023-10-07,"Queens Park","Morton",0,0,"D",0,0,"D",2.3,3.67,2.96,"0-0","0-0",11,4,7,2,1,3,0,0,10,3,10,8,0,13,18,"10-3","N","N","N",4,0,3.4,34,260,112,384,31.3,1127
