"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","Referee","n","Home_xG","Away_xG","Total_Goalmins","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","TGMXcorners","GoalsXcornerXbookings","FH_HYC","FH_AYC","FH_HRC","FH_ARC","SH_HYC","SH_AYC","SH_HRC","SH_ARC","FH_HomeBookings","FH_AwayBookings","FH_TotalBookings","SH_HomeBookings","SH_AwayBookings","SH_TotalBookings","MultiBookings","Home_YCmins","Home_RCmins","Away_YCmins","Away_RCmins","Home_TotalCardmins","Away_TotalCardmins","match_TotalCardmins","Home_first_YCTime","Away_first_YCTime","match_First_YCTime","Penalty","MatchPerfomance"
"1","B1",2024-04-20,"Westerlo","Standard",3,3,"D",1,1,"D",2.66,3.57,2.61,"1-1","3-3",19,6,17,8,1,1,0,0,6,7,8,12,6,13,20,"6-7","Y","Y","Y",2,0,"2024-04-20-Westerlo-Standard","Simon Bourdeaud'hui",6,3.1,1.1,331,20,100,120,260,78,4303,1560,0,0,0,0,1,1,0,0,0,0,0,10,10,20,0,62,0,73,0,62,73,135,62,73,62,1,149
"2","B1",2024-04-23,"Westerlo","Oud-Heverlee Leuven",1,1,"D",1,0,"H",2.53,3.55,2.77,"1-0","1-1",15,3,20,7,2,3,0,0,9,4,7,14,2,13,21,"9-4","Y","N","N",5,0,"2024-04-23-Westerlo-Oud-Heverlee Leuven","Wesli De Cremer",2,1,1.1,101,50,600,100,650,26,1313,1300,1,0,0,0,1,3,0,0,10,0,10,10,30,40,400,91,0,223,0,91,223,314,10,70,10,0,94
"3","B1",2024-04-27,"Gent","Westerlo",3,2,"H",2,2,"D",1.35,5.72,7.81,"2-2","3-2",15,6,23,7,2,3,0,0,3,10,9,12,5,13,21,"3-10","Y","Y","Y",5,0,"2024-04-27-Gent-Westerlo","Brent Staessens",5,2.3,1.8,140,50,600,250,650,65,1820,3250,0,0,0,0,2,3,0,0,0,0,0,20,30,50,0,159,0,188,0,159,188,347,75,54,54,0,139
"4","B1",2024-05-03,"Westerlo","St Truiden",2,2,"D",1,1,"D",2.39,3.8,2.79,"1-1","2-2",19,6,8,4,2,2,0,0,6,4,4,11,4,10,15,"6-4","Y","Y","Y",4,0,"2024-05-03-Westerlo-St Truiden","Simon Bourdeaud'hui",4,2.1,1.9,156,40,400,160,400,40,1560,1600,1,1,0,0,1,1,0,0,10,10,20,10,10,20,400,110,0,85,0,110,85,195,42,21,21,0,110
"5","B1",2024-05-18,"Westerlo","Mechelen",0,2,"A",0,1,"A",2.65,3.83,2.5,"0-1","0-2",10,2,17,7,0,1,0,0,10,5,8,10,2,15,18,"10-5","Y","N","N",1,0,"2024-05-18-Westerlo-Mechelen","Matonga Simonini",2,1.2,2.8,115,10,0,20,150,30,1725,300,0,1,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,28,0,0,28,28,0,28,0,0,80
"6","B1",2024-05-25,"Oud-Heverlee Leuven","Westerlo",1,2,"A",0,2,"A",2.07,3.74,3.32,"0-2","1-2",10,3,21,7,4,5,2,0,1,6,11,11,3,7,22,"1-6","Y","Y","N",9,2,"2024-05-25-Oud-Heverlee Leuven-Westerlo","Ken Vermeiren",3,2.1,1.9,133,140,4500,420,980,21,931,2940,2,0,1,0,1,5,0,0,45,0,45,10,50,60,2700,124,50,387,0,174,387,561,7,49,7,0,141
"7","B1",2024-04-23,"Westerlo","Oud-Heverlee Leuven",1,1,"D",1,0,"H",2.53,3.55,2.77,"1-0","1-1",15,3,20,7,2,3,0,0,9,4,7,14,2,13,21,"9-4","Y","N","N",5,0,"2024-04-23-Westerlo-Oud-Heverlee Leuven","Wesli De Cremer",2,1,1.1,101,50,600,100,650,26,1313,1300,1,0,0,0,1,3,0,0,10,0,10,10,30,40,400,91,0,223,0,91,223,314,10,70,10,0,94
"8","B1",2024-04-27,"Mechelen","Oud-Heverlee Leuven",3,0,"H",0,0,"D",1.98,3.83,3.64,"0-0","3-0",17,7,17,4,1,1,0,0,4,3,10,12,3,7,22,"4-3","Y","Y","N",2,0,"2024-04-27-Mechelen-Oud-Heverlee Leuven","Bram Van Driessche",3,2.8,1.6,197,20,100,60,140,21,1379,420,0,0,0,0,1,1,0,0,0,0,0,10,10,20,0,70,0,75,0,70,75,145,70,75,70,1,86
"9","B1",2024-05-05,"Oud-Heverlee Leuven","Standard",3,1,"H",0,1,"A",2.45,3.39,2.89,"0-1","3-1",16,7,8,1,1,1,0,0,4,1,10,14,4,5,24,"4-1","Y","Y","Y",2,0,"2024-05-05-Oud-Heverlee Leuven-Standard","Wim Smet",4,2.3,0.4,257,20,100,80,100,20,1285,400,0,1,0,0,1,0,0,0,0,10,10,10,0,10,100,93,0,22,0,93,22,115,93,22,22,0,85
"10","B1",2024-05-12,"Gent","Oud-Heverlee Leuven",0,1,"A",0,1,"A",1.4,5.38,6.88,"0-1","0-1",12,2,8,4,2,3,0,0,10,1,10,12,1,11,22,"10-1","N","N","N",5,0,"2024-05-12-Gent-Oud-Heverlee Leuven","Nathan Verboomen",1,1.7,1,6,50,600,50,550,11,66,550,0,0,0,0,2,3,0,0,0,0,0,20,30,50,0,147,0,267,0,147,267,414,51,80,51,0,73
"11","B1",2024-05-17,"St Truiden","Oud-Heverlee Leuven",1,1,"D",0,0,"D",2.17,3.77,3.19,"0-0","1-1",9,3,9,3,2,0,0,0,2,1,10,12,2,3,22,"2-1","Y","N","N",2,0,"2024-05-17-St Truiden-Oud-Heverlee Leuven","Arthur Denil",2,1,1.1,140,20,0,40,60,6,420,120,1,0,0,0,1,0,0,0,10,0,10,10,0,10,100,124,0,0,0,124,0,124,37,0,0,0,49
"12","B1",2024-05-25,"Oud-Heverlee Leuven","Westerlo",1,2,"A",0,2,"A",2.07,3.74,3.32,"0-2","1-2",10,3,21,7,4,5,2,0,1,6,11,11,3,7,22,"1-6","Y","Y","N",9,2,"2024-05-25-Oud-Heverlee Leuven-Westerlo","Ken Vermeiren",3,2.1,1.9,133,140,4500,420,980,21,931,2940,2,0,1,0,1,5,0,0,45,0,45,10,50,60,2700,124,50,387,0,174,387,561,7,49,7,0,141
"13","B1",2024-05-25,"Oud-Heverlee Leuven","Westerlo",1,2,"A",0,2,"A",2.07,3.74,3.32,"0-2","1-2",10,3,21,7,4,5,2,0,1,6,11,11,3,7,22,"1-6","Y","Y","N",9,2,"2024-05-25-Oud-Heverlee Leuven-Westerlo","Ken Vermeiren",3.08333333333333,1.89166666666667,1.475,150.833333333333,50.8333333333333,1008.33333333333,151.666666666667,464.166666666667,30.4166666666667,1420.5,1390,0.666666666666667,0.25,0.166666666666667,0,1.08333333333333,2.08333333333333,0,0,10.8333333333333,2.5,13.3333333333333,10.8333333333333,20.8333333333333,31.6666666666667,566.666666666667,99.5833333333333,8.33333333333333,163.166666666667,0,107.916666666667,163.166666666667,271.083333333333,38.6666666666667,49.25,26.1666666666667,0.166666666666667,103.416666666667
