"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","seriea_goalmins","n","seriea_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","I1","2022-08-13","Milan","Udinese",4,2,"H",2,2,"D",1.43,4.66,8.84,"2-2","4-2",14,5,9,4,1,4,0,0,5,1,16,13,6,6,29,"5-1","Y","Y","Y",5,0,"Milan-Udinese",185,5,56,50,400,300,300,2800,36,336,336,1110,1800
"12","I1","2022-08-20","Udinese","Salernitana",0,0,"D",0,0,"D",1.77,3.95,4.86,"0-0","0-0",15,2,17,6,2,4,1,0,6,6,9,12,0,12,21,"6-6","N","N","N",6,1,"Udinese-Salernitana",0,0,0,85,1800,0,1020,0,0,0,0,0,0
"21","I1","2022-08-26","Monza","Udinese",1,2,"A",1,1,"D",3.28,3.45,2.34,"1-1","1-2",10,5,15,4,3,2,0,0,3,5,16,10,3,8,26,"3-5","Y","Y","N",5,0,"Monza-Udinese",145,3,0,50,600,150,400,0,24,0,0,1160,1200
"36","I1","2022-08-31","Udinese","Fiorentina",1,0,"H",1,0,"H",2.74,3.55,2.67,"1-0","1-0",8,3,12,2,1,2,0,0,3,7,13,9,1,10,22,"3-7","N","N","N",3,0,"Udinese-Fiorentina",17,1,9,30,200,30,300,270,10,9,90,170,300
"47","I1","2022-09-04","Udinese","Roma",4,0,"H",1,0,"H",4.11,3.71,1.96,"1-0","4-0",11,5,12,2,3,2,0,0,3,7,16,13,4,10,29,"3-7","Y","Y","Y",5,0,"Udinese-Roma",218,4,78,50,600,200,500,3900,40,312,780,2180,2000
"57","I1","2022-09-11","Sassuolo","Udinese",1,3,"A",1,0,"H",2.73,3.59,2.65,"1-0","1-3",5,2,17,4,1,3,1,0,5,6,7,15,4,11,22,"5-6","Y","Y","Y",4,1,"Sassuolo-Udinese",288,4,58,65,1050,260,715,3770,44,232,638,3168,2860
"65","I1","2022-09-18","Udinese","Inter",3,1,"H",1,1,"D",4.07,3.89,1.92,"1-1","3-1",20,6,14,3,3,4,0,0,7,4,11,13,4,11,24,"7-4","Y","Y","Y",7,0,"Udinese-Inter",201,4,94,70,1200,280,770,6580,44,376,1034,2211,3080
"80","I1","2022-10-03","Verona","Udinese",1,2,"A",1,0,"H",3.26,3.59,2.29,"1-0","1-2",7,2,21,8,3,3,0,0,4,9,15,11,3,13,26,"4-9","Y","Y","N",6,0,"Verona-Udinese",183,3,41,60,900,180,780,2460,39,123,533,2379,2340
"87","I1","2022-10-09","Udinese","Atalanta",2,2,"D",0,1,"A",2.61,3.47,2.85,"0-1","2-2",10,2,9,5,2,3,0,0,5,3,11,12,4,8,23,"5-3","Y","Y","Y",5,0,"Udinese-Atalanta",237,4,48,50,600,200,400,2400,32,192,384,1896,1600
"95","I1","2022-10-16","Lazio","Udinese",0,0,"D",0,0,"D",2.19,3.72,3.36,"0-0","0-0",8,3,12,2,1,4,0,0,7,3,8,11,0,10,19,"7-3","N","N","N",5,0,"Lazio-Udinese",0,0,0,50,400,0,500,0,0,0,0,0,0
"105","I1","2022-10-23","Udinese","Torino",1,2,"A",1,1,"D",2.05,3.4,4.15,"1-1","1-2",16,4,15,4,3,4,0,0,7,4,12,15,3,11,27,"7-4","Y","Y","N",7,0,"Udinese-Torino",109,3,55,70,1200,210,770,3850,33,165,605,1199,2310
"115","I1","2022-10-30","Cremonese","Udinese",0,0,"D",0,0,"D",4.27,3.81,1.9,"0-0","0-0",13,2,13,3,1,0,0,0,7,4,8,9,0,11,17,"7-4","N","N","N",1,0,"Cremonese-Udinese",0,0,0,10,0,0,110,0,0,0,0,0,0
"121","I1","2022-11-04","Udinese","Lecce",1,1,"D",0,1,"A",1.66,3.93,5.98,"0-1","1-1",16,5,9,1,2,3,0,0,3,2,12,18,2,5,30,"3-2","Y","N","N",5,0,"Udinese-Lecce",101,2,18,50,600,100,250,900,10,36,90,505,500
"132","I1","2022-11-08","Spezia","Udinese",1,1,"D",1,1,"D",4.13,3.6,1.99,"1-1","1-1",21,6,10,2,3,3,0,0,9,0,12,12,2,9,24,"9-0","Y","N","N",6,0,"Spezia-Udinese",76,2,17,60,900,120,540,1020,18,34,153,684,1080
"142","I1","2022-11-12","Napoli","Udinese",3,2,"H",2,0,"H",1.49,4.86,6.78,"2-0","3-2",15,5,10,4,2,3,0,0,5,3,12,13,5,8,25,"5-3","Y","Y","Y",5,0,"Napoli-Udinese",265,5,0,50,600,250,400,0,40,0,0,2120,2000
"160","I1","2023-01-04","Udinese","Empoli",1,1,"D",0,1,"A",1.65,3.92,6.19,"0-1","1-1",21,3,6,1,2,3,0,1,8,1,15,14,2,9,29,"8-1","Y","N","N",5,1,"Udinese-Empoli",73,2,72,75,1100,150,675,5400,18,144,648,657,1350
"162","I1","2023-01-07","Juventus","Udinese",1,0,"H",0,0,"D",1.78,3.84,4.99,"0-0","1-0",14,4,11,3,1,2,0,0,6,4,16,13,1,10,29,"6-4","N","N","N",3,0,"Juventus-Udinese",86,1,0,30,200,30,300,0,10,0,0,860,300
"177","I1","2023-01-15","Udinese","Bologna",1,2,"A",1,0,"H",1.98,3.48,4.34,"1-0","1-2",20,4,15,2,1,3,0,0,6,4,10,17,3,10,27,"6-4","Y","Y","N",4,0,"Udinese-Bologna",149,3,22,40,300,120,400,880,30,66,220,1490,1200
"184","I1","2023-01-22","Sampdoria","Udinese",0,1,"A",0,0,"D",3.74,3.4,2.17,"0-0","0-1",9,1,14,5,3,1,0,0,6,6,15,17,1,12,32,"6-6","N","N","N",4,0,"Sampdoria-Udinese",88,1,19,40,300,40,480,760,12,19,228,1056,480
"200","I1","2023-01-30","Udinese","Verona",1,1,"D",1,1,"D",1.89,3.67,4.49,"1-1","1-1",26,8,10,2,1,3,0,0,14,6,9,11,2,20,20,"14-6","Y","N","N",4,0,"Udinese-Verona",25,2,74,40,300,80,800,2960,40,148,1480,500,1600
"205","I1","2023-02-05","Torino","Udinese",1,0,"H",0,0,"D",2.39,3.14,3.51,"0-0","1-0",11,3,11,3,1,1,0,0,6,5,13,8,1,11,21,"6-5","N","N","N",2,0,"Torino-Udinese",49,1,7,20,100,20,220,140,11,7,77,539,220
"215","I1","2023-02-12","Udinese","Sassuolo",2,2,"D",2,2,"D",2.11,3.54,3.76,"2-2","2-2",17,8,6,1,2,2,0,0,10,7,12,8,4,17,20,"10-7","Y","Y","Y",4,0,"Udinese-Sassuolo",80,4,67,40,400,160,680,2680,68,268,1139,1360,2720
"224","I1","2023-02-18","Inter","Udinese",3,1,"H",1,1,"D",1.54,4.49,6.46,"1-1","3-1",19,7,9,1,2,2,0,0,3,8,15,14,4,11,29,"3-8","Y","Y","Y",4,0,"Inter-Udinese",225,4,126,40,400,160,440,5040,44,504,1386,2475,1760
"235","I1","2023-02-26","Udinese","Spezia",2,2,"D",1,1,"D",1.68,3.91,5.09,"1-1","2-2",15,6,9,2,2,2,0,0,5,2,11,16,4,7,27,"5-2","Y","Y","Y",4,0,"Udinese-Spezia",155,4,82,40,400,160,280,3280,28,328,574,1085,1120
"243","I1","2023-03-04","Atalanta","Udinese",0,0,"D",0,0,"D",1.68,4.16,5.12,"0-0","0-0",17,5,5,1,2,3,0,0,12,3,12,12,0,15,24,"12-3","N","N","N",5,0,"Atalanta-Udinese",0,0,0,50,600,0,750,0,0,0,0,0,0
"10","I1","2022-08-15","Juventus","Sassuolo",3,0,"H",2,0,"H",1.5,4.83,6.61,"2-0","3-0",14,4,19,7,1,3,0,0,3,2,7,5,3,5,12,"3-2","Y","Y","N",4,0,"Juventus-Sassuolo",120,3,0,40,300,120,200,0,15,0,0,600,600
"20","I1","2022-08-22","Sampdoria","Juventus",0,0,"D",0,0,"D",6.12,4.1,1.62,"0-0","0-0",10,1,10,4,3,2,0,0,3,4,8,14,0,7,22,"3-4","N","N","N",5,0,"Sampdoria-Juventus",0,0,0,50,600,0,350,0,0,0,0,0,0
"24","I1","2022-08-27","Juventus","Roma",1,1,"D",1,0,"H",2.49,3.23,3.22,"1-0","1-1",14,3,8,4,2,2,0,0,4,5,16,7,2,9,23,"4-5","Y","N","N",4,0,"Juventus-Roma",71,2,0,40,400,80,360,0,18,0,0,639,720
"37","I1","2022-08-31","Juventus","Spezia",2,0,"H",1,0,"H",1.29,5.91,11.23,"1-0","2-0",15,3,9,0,0,2,0,0,7,3,1,4,2,10,5,"7-3","Y","N","N",2,0,"Juventus-Spezia",99,2,0,20,0,40,200,0,20,0,0,990,400
"41","I1","2022-09-03","Fiorentina","Juventus",1,1,"D",1,1,"D",3.17,3.27,2.49,"1-1","1-1",17,5,4,1,1,3,0,0,10,2,13,12,2,12,25,"10-2","Y","N","N",4,0,"Fiorentina-Juventus",38,2,0,40,300,80,480,0,24,0,0,456,960
"59","I1","2022-09-11","Juventus","Salernitana",2,2,"D",0,2,"A",1.44,4.86,8.08,"0-2","2-2",22,7,11,5,5,4,2,1,8,2,13,15,4,10,28,"8-2","Y","Y","Y",9,3,"Juventus-Salernitana",204,4,0,165,6500,660,1650,0,40,0,0,2040,6600
"68","I1","2022-09-18","Monza","Juventus",1,0,"H",0,0,"D",4.62,3.73,1.85,"0-0","1-0",17,4,10,2,2,1,0,1,5,3,16,17,1,8,33,"5-3","N","N","N",3,1,"Monza-Juventus",74,1,0,55,700,55,440,0,8,0,0,592,440
"79","I1","2022-10-02","Juventus","Bologna",3,0,"H",1,0,"H",1.53,4.43,6.79,"1-0","3-0",17,6,9,1,0,1,0,0,2,4,11,15,3,6,26,"2-4","Y","Y","N",1,0,"Juventus-Bologna",145,3,0,10,0,30,60,0,18,0,0,870,180
"82","I1","2022-10-08","Milan","Juventus",2,0,"H",1,0,"H",2.11,3.46,3.84,"1-0","2-0",21,3,10,3,2,3,0,0,9,3,7,7,2,12,14,"9-3","Y","N","N",5,0,"Milan-Juventus",99,2,0,50,600,100,600,0,24,0,0,1188,1200
"92","I1","2022-10-15","Torino","Juventus",0,1,"A",0,0,"D",3.13,3.19,2.57,"0-0","0-1",15,2,14,8,2,0,0,0,3,6,11,8,1,9,19,"3-6","N","N","N",2,0,"Torino-Juventus",74,1,0,20,0,20,180,0,9,0,0,666,180
"101","I1","2022-10-21","Juventus","Empoli",4,0,"H",1,0,"H",1.42,5.12,7.81,"1-0","4-0",21,7,12,4,2,2,0,0,6,4,13,11,4,10,24,"6-4","Y","Y","Y",4,0,"Juventus-Empoli",235,4,0,40,400,160,400,0,40,0,0,2350,1600
"112","I1","2022-10-29","Lecce","Juventus",0,1,"A",0,0,"D",4.75,3.42,1.92,"0-0","0-1",5,0,13,5,3,5,0,0,7,7,16,13,1,14,29,"7-7","N","N","N",8,0,"Lecce-Juventus",73,1,0,80,1500,80,1120,0,14,0,0,1022,1120
"130","I1","2022-11-06","Juventus","Inter",2,0,"H",0,0,"D",3.19,3.34,2.44,"0-0","2-0",8,3,14,4,2,2,0,0,2,8,16,13,2,10,29,"2-8","Y","N","N",4,0,"Juventus-Inter",136,2,0,40,400,80,400,0,20,0,0,1360,800
