"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","epl_goalmins","n","epl_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"198","E0","2023-01-22","Arsenal","Man United",3,2,"H",1,1,"D",1.88,3.92,4.19,"1-1","3-2",25,5,6,4,1,2,0,0,12,4,8,9,5,16,17,"12-4","Y","Y","Y",3,0,"Arsenal-Man United",243,5,51,30,200,150,480,1530,80,255,816,3888,2400
"201","E0","2023-02-04","Everton","Arsenal",1,0,"H",0,0,"D",8.93,4.84,1.41,"0-0","1-0",12,4,15,3,4,1,0,0,7,5,13,8,1,12,21,"7-5","N","N","N",5,0,"Everton-Arsenal",60,1,2,50,400,50,600,100,12,2,24,720,600
"212","E0","2023-02-11","Arsenal","Brentford",1,1,"D",0,0,"D",1.47,4.77,7.32,"0-0","1-1",23,7,9,2,0,2,0,0,7,4,9,9,2,11,18,"7-4","Y","N","N",2,0,"Arsenal-Brentford",140,2,36,20,0,40,220,720,22,72,396,1540,440
"221","E0","2023-02-15","Arsenal","Man City",1,3,"A",1,1,"D",2.95,3.6,2.46,"1-1","1-3",10,1,9,6,2,3,0,0,1,3,11,15,4,4,26,"1-3","Y","Y","Y",5,0,"Arsenal-Man City",220,4,43,50,600,200,200,2150,16,172,172,880,800
"222","E0","2023-02-18","Aston Villa","Arsenal",2,4,"A",2,1,"H",4.54,3.8,1.85,"2-1","2-4",7,5,20,5,2,1,0,0,2,9,13,4,6,11,17,"2-9","Y","Y","Y",3,0,"Aston Villa-Arsenal",293,6,0,30,200,180,330,0,66,0,0,3223,1980
"235","E0","2023-02-25","Leicester","Arsenal",0,1,"A",0,0,"D",4.93,4.15,1.72,"0-0","0-1",1,0,10,2,0,1,0,0,0,8,14,9,1,8,23,"0-8","N","N","N",1,0,"Leicester-Arsenal",46,1,11,10,0,10,80,110,8,11,88,368,80
"240","E0","2023-03-01","Arsenal","Everton",4,0,"H",2,0,"H",1.38,5.01,9.1,"2-0","4-0",15,5,8,5,0,2,0,0,5,1,5,12,4,6,17,"5-1","Y","Y","Y",2,0,"Arsenal-Everton",236,4,37,20,0,80,120,740,24,148,222,1416,480
"243","E0","2023-03-04","Arsenal","Bournemouth",3,2,"H",0,1,"A",1.22,6.83,13.69,"0-1","3-2",31,9,4,4,0,2,0,0,17,1,6,8,5,18,14,"17-1","Y","Y","Y",2,0,"Arsenal-Bournemouth",280,5,87,20,0,100,360,1740,90,435,1566,5040,1800
"258","E0","2023-03-12","Fulham","Arsenal",0,3,"A",0,3,"A",6.02,4.23,1.59,"0-3","0-3",12,2,15,7,0,1,0,0,4,8,10,9,3,12,19,"4-8","Y","Y","N",1,0,"Fulham-Arsenal",92,3,25,10,0,30,120,250,36,75,300,1104,360
"270","E0","2023-03-19","Arsenal","Crystal Palace",4,1,"H",2,0,"H",1.26,6.02,12.73,"2-0","4-1",15,5,8,4,0,1,0,0,5,4,8,10,5,9,18,"5-4","Y","Y","Y",1,0,"Arsenal-Crystal Palace",263,5,74,10,0,50,90,740,45,370,666,2367,450
"272","E0","2023-04-01","Arsenal","Leeds",4,1,"H",1,0,"H",1.29,5.97,10.92,"1-0","4-1",13,6,7,5,0,2,0,0,4,3,11,13,5,7,24,"4-3","Y","Y","Y",2,0,"Arsenal-Leeds",297,5,81,20,0,100,140,1620,35,405,567,2079,700
"9","E0","2022-08-07","Man United","Brighton",1,2,"A",0,2,"A",1.65,4.14,5.68,"0-2","1-2",17,5,15,4,4,1,0,0,6,2,7,12,3,8,19,"6-2","Y","Y","N",5,0,"Man United-Brighton",137,3,26,50,400,150,400,1300,24,78,208,1096,1200
"17","E0","2022-08-13","Brentford","Man United",4,0,"H",4,0,"H",3.82,3.64,2.06,"4-0","4-0",13,7,15,4,0,4,0,0,8,2,6,15,4,10,21,"8-2","Y","Y","Y",4,0,"Brentford-Man United",93,4,53,40,0,160,400,2120,40,212,530,930,1600
"30","E0","2022-08-22","Man United","Liverpool",2,1,"H",1,0,"H",5.39,4.35,1.64,"1-0","2-1",12,4,17,5,3,1,0,0,6,8,11,7,3,14,18,"6-8","Y","Y","N",4,0,"Man United-Liverpool",150,3,46,40,300,120,560,1840,42,138,644,2100,1680
"31","E0","2022-08-27","Southampton","Man United",0,1,"A",0,0,"D",4.31,4,1.85,"0-0","0-1",17,5,11,6,0,3,0,0,5,3,4,14,1,8,18,"5-3","N","N","N",3,0,"Southampton-Man United",55,1,8,30,0,30,240,240,8,8,64,440,240
"50","E0","2022-09-01","Leicester","Man United",0,1,"A",0,1,"A",3.45,3.86,2.11,"0-1","0-1",10,2,9,2,1,3,0,0,1,3,7,15,1,4,22,"1-3","N","N","N",4,0,"Leicester-Man United",23,1,25,40,300,40,160,1000,4,25,100,92,160
"601","E0","2022-09-04","Man United","Arsenal",3,1,"H",1,0,"H",2.7,3.58,2.68,"1-0","3-1",10,6,16,3,3,3,0,0,2,5,13,9,4,7,22,"2-5","Y","Y","Y",6,0,"Man United-Arsenal",236,4,48,60,900,240,420,2880,28,192,336,1652,1680
"75","E0","2022-10-02","Man City","Man United",6,3,"H",4,0,"H",1.37,5.91,7.74,"4-0","6-3",22,10,12,8,0,3,0,0,5,1,3,9,9,6,12,"5-1","Y","Y","Y",3,0,"Man City-Man United",490,9,207,30,0,270,180,6210,54,1863,1242,2940,1620
"86","E0","2022-10-09","Everton","Man United",1,2,"A",1,2,"A",3.62,3.67,2.11,"1-2","1-2",11,2,12,4,2,1,0,0,5,4,7,13,3,9,20,"5-4","Y","Y","N",3,0,"Everton-Man United",64,3,45,30,200,90,270,1350,27,135,405,576,810
"95","E0","2022-10-16","Man United","Newcastle",0,0,"D",0,0,"D",2.04,3.71,3.8,"0-0","0-0",15,2,9,2,3,1,0,0,4,4,13,11,0,8,24,"4-4","N","N","N",4,0,"Man United-Newcastle",0,0,0,40,300,0,320,0,0,0,0,0,0
"104","E0","2022-10-19","Man United","Tottenham",2,0,"H",0,0,"D",2.49,3.59,2.93,"0-0","2-0",28,10,9,2,1,0,0,0,8,3,7,7,2,11,14,"8-3","Y","N","N",1,0,"Man United-Tottenham",116,2,0,10,0,20,110,0,22,0,0,1276,220
"110","E0","2022-10-22","Chelsea","Man United",1,1,"D",0,0,"D",2.15,3.54,3.64,"0-0","1-1",6,2,13,6,1,4,0,0,6,4,8,10,2,10,18,"6-4","Y","N","N",5,0,"Chelsea-Man United",177,2,23,50,400,100,500,1150,20,46,230,1770,1000
"126","E0","2022-10-30","Man United","West Ham",1,0,"H",1,0,"H",1.71,4.05,5.14,"1-0","1-0",16,3,13,5,1,3,0,0,5,10,12,10,1,15,22,"5-10","N","N","N",4,0,"Man United-West Ham",38,1,10,40,300,40,600,400,15,10,150,570,600
"133","E0","2022-11-06","Aston Villa","Man United",3,1,"H",2,1,"H",3.38,3.63,2.22,"2-1","3-1",6,4,8,3,3,3,0,0,3,5,6,12,4,8,18,"3-5","Y","Y","Y",6,0,"Aston Villa-Man United",112,4,0,60,900,240,480,0,32,0,0,896,1920
"146","E0","2022-11-13","Fulham","Man United",1,2,"A",0,1,"A",4,4.02,1.91,"0-1","1-2",14,7,14,9,1,1,0,0,10,3,9,10,3,13,19,"10-3","Y","Y","N",2,0,"Fulham-Man United",165,3,84,20,100,60,260,1680,39,252,1092,2145,780
"155","E0","2022-12-27","Man United","Nottm Forest",3,0,"H",2,0,"H",1.31,5.7,11.66,"2-0","3-0",17,8,8,3,3,1,0,0,9,9,13,4,3,18,17,"9-9","Y","Y","N",4,0,"Man United-Nottm Forest",129,3,36,40,300,120,720,1440,54,108,648,2322,2160
"159","E0","2022-12-31","Wolves","Man United",0,1,"A",0,0,"D",4.16,3.71,1.94,"0-0","0-1",10,3,16,6,1,3,0,0,7,5,11,11,1,12,22,"7-5","N","N","N",4,0,"Wolves-Man United",76,1,0,40,300,40,480,0,12,0,0,912,480
"171","E0","2023-01-03","Man United","Bournemouth",3,0,"H",1,0,"H",1.29,6.02,10.83,"1-0","3-0",18,6,7,4,0,3,0,0,6,5,13,7,3,11,20,"6-5","Y","Y","N",3,0,"Man United-Bournemouth",158,3,51,30,0,90,330,1530,33,153,561,1738,990
"179","E0","2023-01-14","Man United","Man City",2,1,"H",0,0,"D",4.26,3.98,1.86,"0-0","2-1",8,4,5,1,3,0,0,0,1,2,15,5,3,3,20,"1-2","Y","Y","N",3,0,"Man United-Man City",220,3,28,30,0,90,90,840,9,84,84,660,270
"188","E0","2023-01-18","Crystal Palace","Man United",1,1,"D",0,1,"A",4.62,3.87,1.82,"0-1","1-1",10,5,15,4,1,2,0,0,3,3,9,10,2,6,19,"3-3","Y","N","N",3,0,"Crystal Palace-Man United",134,2,15,30,200,60,180,450,12,30,90,804,360
"1981","E0","2023-01-22","Arsenal","Man United",3,2,"H",1,1,"D",1.88,3.92,4.19,"1-1","3-2",25,5,6,4,1,2,0,0,12,4,8,9,5,16,17,"12-4","Y","Y","Y",3,0,"Arsenal-Man United",243,5,51,30,200,150,480,1530,80,255,816,3888,2400
"205","E0","2023-02-04","Man United","Crystal Palace",2,1,"H",1,0,"H",1.41,4.91,8.97,"1-0","2-1",14,5,10,3,1,2,1,0,5,5,9,9,3,10,18,"5-5","Y","Y","N",3,1,"Man United-Crystal Palace",145,3,33,55,700,165,550,1815,30,99,330,1450,1650
"210","E0","2023-02-08","Man United","Leeds",2,2,"D",0,1,"A",1.48,4.98,6.69,"0-1","2-2",24,7,8,2,1,3,0,0,6,5,7,11,4,11,18,"6-5","Y","Y","Y",4,0,"Man United-Leeds",181,4,83,40,300,160,440,3320,44,332,913,1991,1760
"218","E0","2023-02-12","Leeds","Man United",0,2,"A",0,0,"D",3.98,3.87,1.94,"0-0","0-2",16,6,11,5,2,1,0,0,7,3,10,13,2,10,23,"7-3","Y","N","N",3,0,"Leeds-Man United",165,2,59,30,200,60,300,1770,20,118,590,1650,600
"230","E0","2023-02-19","Man United","Leicester",3,0,"H",1,0,"H",1.65,4.34,5.37,"1-0","3-0",26,8,19,3,0,2,0,0,6,6,9,9,3,12,18,"6-6","Y","Y","N",2,0,"Man United-Leicester",142,3,45,20,0,60,240,900,36,135,540,1704,720
"250","E0","2023-03-05","Liverpool","Man United",7,0,"H",1,0,"H",2.39,3.76,2.91,"1-0","7-0",18,8,8,4,2,3,0,0,4,3,13,14,7,7,27,"4-3","Y","Y","Y",5,0,"Liverpool-Man United",452,7,121,50,600,350,350,6050,49,847,847,3164,2450
"259","E0","2023-03-12","Man United","Southampton",0,0,"D",0,0,"D",1.34,5.33,10.01,"0-0","0-0",10,4,17,4,2,0,0,0,7,8,12,9,0,15,21,"7-8","N","N","N",2,0,"Man United-Southampton",0,0,0,20,0,0,300,0,0,0,0,0,0
"279","E0","2023-04-02","Newcastle","Man United",2,0,"H",0,0,"D",2.4,3.55,3.03,"0-0","2-0",22,6,6,1,0,0,0,0,7,4,8,12,2,11,20,"7-4","Y","N","N",0,0,"Newcastle-Man United",153,2,37,0,0,0,0,0,22,74,407,1683,0
"57","E0","2023-04-02","Newcastle","Man United",2,0,"H",0,0,"D",2.4,3.55,3.03,"0-0","2-0",22,6,6,1,0,0,0,0,7,4,8,12,2,11,20,"7-4","Y","N","N",0,0,"Newcastle-Man United",159.089285714286,3.125,38.6607142857143,35.1785714285714,301.785714285714,107.053571428571,340.446428571429,1224.19642857143,30.6071428571429,173.035714285714,380.071428571429,1551.64285714286,1014.46428571429
