"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"1449","N1",2023-09-03,"Utrecht","Feyenoord",1,5,"A",1,2,"A",4.89,4.55,1.65,"1-2","1-5",5,1,21,11,1,0,0,0,5,8,13,13,6,13,26,"5-8","Y","Y","Y",1,0,6,10,0,60,130,78,780
"1457","N1",2023-09-16,"Heracles","Utrecht",1,3,"A",0,2,"A",2.56,3.62,2.78,"0-2","1-3",11,1,11,7,3,3,0,0,4,4,12,13,4,8,25,"4-4","Y","Y","Y",6,0,4,60,900,240,480,32,1920
"1464","N1",2023-09-23,"Nijmegen","Utrecht",3,0,"H",2,0,"H",2.67,3.67,2.63,"2-0","3-0",9,5,17,4,1,2,0,0,4,4,8,11,3,8,19,"4-4","Y","Y","N",3,0,3,30,200,90,240,24,720
"1476","N1",2023-09-30,"Utrecht","Almere City",0,2,"A",0,0,"D",1.56,4.65,5.78,"0-0","0-2",11,2,17,5,4,4,1,0,4,6,18,15,2,10,33,"4-6","Y","N","N",8,1,2,105,2600,210,1050,20,2100
"1482","N1",2023-10-06,"Volendam","Utrecht",1,0,"H",0,0,"D",3.93,4.23,1.85,"0-0","1-0",15,5,7,3,3,2,0,1,6,0,20,11,1,6,31,"6-0","N","N","N",5,1,1,75,1350,75,450,6,450
"1446","N1",2023-09-02,"Go Ahead Eagles","Heerenveen",3,2,"H",2,1,"H",2.21,3.76,3.24,"2-1","3-2",21,7,13,3,3,0,0,1,9,8,10,9,5,17,19,"9-8","Y","Y","Y",3,1,5,55,750,275,935,85,4675
"1453","N1",2023-09-16,"Feyenoord","Heerenveen",6,1,"H",3,1,"H",1.24,6.83,12.31,"3-1","6-1",21,9,7,1,1,0,0,0,6,3,8,9,7,9,17,"6-3","Y","Y","Y",1,0,7,10,0,70,90,63,630
"1466","N1",2023-09-23,"Heerenveen","Excelsior",0,3,"A",0,2,"A",1.67,4.45,4.82,"0-2","0-3",9,2,7,4,4,2,0,0,3,2,10,11,3,5,21,"3-2","Y","Y","N",6,0,3,60,800,180,300,15,900
"1477","N1",2023-09-30,"Twente","Heerenveen",1,0,"H",0,0,"D",1.36,5.75,8.23,"0-0","1-0",11,3,5,1,3,1,0,0,8,1,10,12,1,9,22,"8-1","N","N","N",4,0,1,40,300,40,360,9,360
"1483","N1",2023-10-07,"Heerenveen","Nijmegen",1,1,"D",1,1,"D",2.18,3.7,3.34,"1-1","1-1",18,7,9,3,1,0,0,0,7,1,4,12,2,8,16,"7-1","Y","N","N",1,0,2,10,0,20,80,16,160
"11","N1",2023-10-07,"Heerenveen","Nijmegen",1,1,"D",1,1,"D",2.18,3.7,3.34,"1-1","1-1",18,7,9,3,1,0,0,0,7,1,4,12,2,8,16,"7-1","Y","N","N",1,0,3.4,45.5,690,126,411.5,34.8,1269.5
