"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","Referee","n","Home_xG","Away_xG","Total_Goalmins","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","TGMXcorners","GoalsXcornerXbookings","FH_HYC","FH_AYC","FH_HRC","FH_ARC","SH_HYC","SH_AYC","SH_HRC","SH_ARC","FH_HomeBookings","FH_AwayBookings","FH_TotalBookings","SH_HomeBookings","SH_AwayBookings","SH_TotalBookings","MultiBookings","Home_YCmins","Home_RCmins","Away_YCmins","Away_RCmins","Home_TotalCardmins","Away_TotalCardmins","match_TotalCardmins","Home_first_YCTime","Away_first_YCTime","match_First_YCTime","Penalty","MatchPerfomance"
"1","E1",2024-04-06,"Huddersfield","Millwall",1,0,"H",0,0,"D",2.51,3.1,3.21,"0-0","1-0",17,7,6,1,4,4,0,0,10,3,7,21,1,13,28,"10-3","N","N","N",8,0,"2024-04-06-Huddersfield-Millwall","James Linington",1,1.4,1,94,80,1600,80,1040,13,1222,1040,1,1,0,0,3,3,0,0,10,10,20,30,30,60,1200,285,0,253,0,285,253,538,35,41,35,0,94
"2","E1",2024-04-09,"Millwall","Leicester",1,0,"H",0,0,"D",5.56,3.76,1.69,"0-0","1-0",6,4,11,3,3,1,0,0,3,9,11,6,1,12,17,"3-9","N","N","N",4,0,"2024-04-09-Millwall-Leicester","Sunny Gill",1,0.5,0.9,59,40,300,40,480,12,708,480,1,1,0,0,2,0,0,0,10,10,20,20,0,20,400,190,0,21,0,190,21,211,11,21,11,0,71
"3","E1",2024-04-13,"Millwall","Cardiff",3,1,"H",2,1,"H",1.88,3.39,4.8,"2-1","3-1",15,7,7,4,3,1,0,0,6,4,10,7,4,10,17,"6-4","Y","Y","Y",4,0,"2024-04-13-Millwall-Cardiff","Will Finnie",4,1.3,0.4,175,40,300,160,400,40,1750,1600,0,0,0,0,3,1,0,0,0,0,0,30,10,40,0,254,0,69,0,254,69,323,69,69,69,0,110
"4","E1",2024-04-20,"Sunderland","Millwall",0,1,"A",0,0,"D",2.23,3.26,3.59,"0-0","0-1",13,3,4,1,3,2,0,0,11,4,11,9,1,15,20,"11-4","N","N","N",5,0,"2024-04-20-Sunderland-Millwall","Anthony Backhouse",1,0.8,0.1,71,50,600,50,750,15,1065,750,1,1,0,0,2,1,0,0,10,10,20,20,10,30,600,190,0,130,0,190,130,320,12,43,12,0,85
"5","E1",2024-04-27,"Millwall","Plymouth",1,0,"H",0,0,"D",2.19,3.49,3.44,"0-0","1-0",11,5,9,1,0,0,0,0,9,9,9,8,1,18,17,"9-9","N","N","N",0,0,"2024-04-27-Millwall-Plymouth","Andrew Davies",1,1,0.3,83,0,0,0,0,18,1494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
"6","E1",2024-05-04,"Swansea","Millwall",0,1,"A",0,0,"D",2.05,3.54,3.72,"0-0","0-1",9,2,12,4,0,2,1,1,4,5,3,9,1,9,12,"4-5","N","N","N",2,2,"2024-05-04-Swansea-Millwall","Geoff Eltringham",1,1.4,0.8,138,70,1125,70,630,9,1242,630,0,0,0,0,1,2,1,1,0,0,0,35,45,80,0,90,170,155,170,260,325,585,90,65,65,1,92
"7","E1",2024-04-06,"Watford","Preston",0,0,"D",0,0,"D",2.08,3.48,3.75,"0-0","0-0",11,2,9,1,2,1,0,0,7,5,6,13,0,12,19,"7-5","N","N","N",3,0,"2024-04-06-Watford-Preston","James Bell",0,0.5,0.9,0,30,200,0,360,0,0,0,0,0,0,0,2,1,0,0,0,0,0,20,10,30,0,138,0,89,0,138,89,227,51,89,51,0,51
"8","E1",2024-04-10,"Ipswich","Watford",0,0,"D",0,0,"D",1.47,4.77,6.81,"0-0","0-0",15,4,10,3,2,1,0,0,3,4,13,16,0,7,29,"3-4","N","N","N",3,0,"2024-04-10-Ipswich-Watford","Samuel Barrott",0,0.7,0.3,0,30,200,0,210,0,0,0,1,0,0,0,1,1,0,0,10,0,10,10,10,20,200,90,0,67,0,90,67,157,33,67,33,0,36
"9","E1",2024-04-13,"Southampton","Watford",3,2,"H",2,1,"H",1.43,5.13,6.94,"2-1","3-2",13,4,12,6,1,3,0,0,6,3,6,15,5,9,21,"6-3","Y","Y","Y",4,0,"2024-04-13-Southampton-Watford","Joshua Smith",5,1.8,0.8,239,40,300,200,360,45,2151,1800,0,1,0,0,1,2,0,0,0,10,10,10,20,30,300,74,0,165,0,74,165,239,74,40,40,0,122
"10","E1",2024-04-20,"Watford","Hull",0,0,"D",0,0,"D",2.95,3.5,2.45,"0-0","0-0",17,2,13,6,4,4,0,0,1,5,19,13,0,6,32,"1-5","N","N","N",8,0,"2024-04-20-Watford-Hull","Ben Toner",0,1.1,2.3,11,80,1600,0,480,0,66,0,1,1,0,0,3,3,0,0,10,10,20,30,30,60,1200,214,0,266,0,214,266,480,40,42,40,1,68
