"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","Referee","n","Home_xG","Away_xG","Total_Goalmins","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","TGMXcorners","GoalsXcornerXbookings","FH_HYC","FH_AYC","FH_HRC","FH_ARC","SH_HYC","SH_AYC","SH_HRC","SH_ARC","FH_HomeBookings","FH_AwayBookings","FH_TotalBookings","SH_HomeBookings","SH_AwayBookings","SH_TotalBookings","MultiBookings","Home_YCmins","Home_RCmins","Away_YCmins","Away_RCmins","Home_TotalCardmins","Away_TotalCardmins","match_TotalCardmins","Home_first_YCTime","Away_first_YCTime","match_First_YCTime","Penalty","MatchPerfomance"
"1","D2",2024-04-12,"Greuther Furth","Kaiserslautern",2,1,"H",0,1,"A",2.85,3.55,2.49,"0-1","2-1",9,4,10,3,2,4,0,0,2,4,16,13,3,6,29,"2-4","Y","Y","N",6,0,"2024-04-12-Greuther Furth-Kaiserslautern","Patrick Alt",3,1.2,1.7,166,60,800,180,360,18,996,1080,1,1,0,0,1,3,0,0,10,10,20,10,30,40,800,68,0,252,0,68,252,320,3,8,3,0,93
"2","D2",2024-04-20,"Kaiserslautern","Wehen",1,1,"D",1,0,"H",1.77,4.03,4.5,"1-0","1-1",11,3,10,4,2,3,0,0,7,7,12,17,2,14,29,"7-7","Y","N","N",5,0,"2024-04-20-Kaiserslautern-Wehen","Aarne Aarnink",2,0.7,0.6,104,50,600,100,700,28,1456,1400,2,2,0,0,0,1,0,0,20,20,40,0,10,10,400,76,0,158,0,76,158,234,36,40,36,0,97
"3","D2",2024-04-27,"Holstein Kiel","Kaiserslautern",1,3,"A",1,2,"A",1.79,4.14,4.25,"1-2","1-3",14,10,15,9,4,0,0,0,6,4,14,9,4,10,23,"6-4","Y","Y","Y",4,0,"2024-04-27-Holstein Kiel-Kaiserslautern","Florian Badstübner",4,1.3,1.3,170,40,0,160,400,40,1700,1600,1,0,0,0,3,0,0,0,10,0,10,30,0,30,300,248,0,0,0,248,0,248,45,0,0,0,110
"4","D2",2024-05-04,"Kaiserslautern","Magdeburg",4,1,"H",2,0,"H",2.08,3.71,3.54,"2-0","4-1",11,6,11,5,3,2,0,0,3,8,10,15,5,11,25,"3-8","Y","Y","Y",5,0,"2024-05-04-Kaiserslautern-Magdeburg","Patrick Ittrich",5,2.2,0.9,254,50,600,250,550,55,2794,2750,0,1,0,0,3,1,0,0,0,10,10,30,10,40,400,177,0,127,0,177,127,304,49,45,45,0,133
"5","D2",2024-05-11,"Hertha","Kaiserslautern",3,1,"H",2,1,"H",2.55,3.98,2.56,"2-1","3-1",15,5,13,2,2,3,0,0,2,6,9,9,4,8,18,"2-6","Y","Y","Y",5,0,"2024-05-11-Hertha-Kaiserslautern","Daniel Schlager",4,2.2,0.5,172,50,600,200,400,32,1376,1600,1,3,0,0,1,0,0,0,10,30,40,10,0,10,400,108,0,72,0,108,72,180,29,17,17,1,119
"6","D2",2024-05-19,"Kaiserslautern","Braunschweig",5,0,"H",1,0,"H",1.83,3.85,4.05,"1-0","5-0",12,6,14,5,1,2,1,0,3,6,13,14,5,9,27,"3-6","Y","Y","Y",3,1,"2024-05-19-Kaiserslautern-Braunschweig","Florian Heft",5,2.2,1.3,282,55,700,275,495,45,2538,2475,0,1,0,0,1,1,1,0,0,10,10,35,10,45,450,58,114,68,0,172,68,240,58,12,12,0,132
"7","D2",2024-04-12,"Greuther Furth","Kaiserslautern",2,1,"H",0,1,"A",2.85,3.55,2.49,"0-1","2-1",9,4,10,3,2,4,0,0,2,4,16,13,3,6,29,"2-4","Y","Y","N",6,0,"2024-04-12-Greuther Furth-Kaiserslautern","Patrick Alt",3,1.2,1.7,166,60,800,180,360,18,996,1080,1,1,0,0,1,3,0,0,10,10,20,10,30,40,800,68,0,252,0,68,252,320,3,8,3,0,93
"8","D2",2024-04-20,"Fortuna Dusseldorf","Greuther Furth",1,0,"H",0,0,"D",1.6,4.42,5.37,"0-0","1-0",9,4,12,4,1,2,0,0,3,4,12,11,1,7,23,"3-4","N","N","N",3,0,"2024-04-20-Fortuna Dusseldorf-Greuther Furth","Florian Heft",1,0.8,0.9,69,30,200,30,210,7,483,210,1,1,0,0,0,1,0,0,10,10,20,0,10,10,200,13,0,107,0,13,107,120,13,29,13,0,51
"9","D2",2024-04-28,"Wehen","Greuther Furth",3,5,"A",2,3,"A",2.45,3.46,2.97,"2-3","3-5",18,10,16,7,3,4,0,0,8,5,17,7,8,13,24,"8-5","Y","Y","Y",7,0,"2024-04-28-Wehen-Greuther Furth","Patrick Ittrich",8,2.3,3.6,447,70,1200,560,910,104,5811,7280,1,1,0,0,2,3,0,0,10,10,20,20,30,50,1000,166,0,231,0,166,231,397,7,15,7,2,214
"10","D2",2024-05-04,"Greuther Furth","Braunschweig",3,3,"D",1,2,"A",2.42,3.73,2.84,"1-2","3-3",18,8,6,3,1,2,0,1,12,2,15,15,6,14,30,"12-2","Y","Y","Y",3,1,"2024-05-04-Greuther Furth-Braunschweig","Richard Hempel",6,1.8,1.5,368,55,450,330,770,84,5152,4620,0,0,0,1,1,2,0,0,0,25,25,10,20,30,750,94,0,142,98,94,240,334,94,69,69,1,172
